0,0,1,0,0
1,0,1,0,0
2,0,1,0,0
3,0,1,0,0
4,0,2,0,0
5,0,2,0,0
6,0,2,0,0
7,0,1,0,0
8,0,1,0,0
9,0,1,0,0
10,0,1,0,0
11,0,1,0,0
12,0,1,0,0
13,0,1,0,0
14,0,1,0,0
15,0,1,0,0
16,0,1,0,0
17,0,1,0,0
18,0,1,0,0
19,0,1,0,0
20,0,1,0,0
21,0,1,0,0
22,0,1,0,0
23,0,1,0,0
24,0,1,0,0
25,0,1,0,0
26,0,1,0,0
27,0,1,0,0
28,0,1,0,0
29,0,1,0,0
30,0,1,0,0
31,0,1,0,0
32,-1,1,0,0
33,-1,1,0,0
34,-1,1,0,0
35,-1,1,0,0
36,-1,1,0,0
37,-1,1,0,0
38,-1,1,0,0
39,-1,1,0,0
40,-1,1,0,0
41,-1,1,0,0
42,-1,1,0,0
43,-1,1,0,0
44,-1,1,0,0
45,-2,1,0,0
46,-2,1,0,0
47,-2,1,0,0
48,-2,1,0,0
49,-2,1,0,0
50,-3,1,0,0
51,-3,1,0,0
52,-3,1,0,0
53,-3,1,0,0
54,-3,1,0,0
55,-4,1,0,0
56,-4,1,0,0
57,-4,1,0,0
58,-4,1,0,0
59,-4,1,0,0
60,-4,1,0,0
61,-4,1,0,0
62,-4,1,0,0
63,-4,1,0,0
64,-4,1,0,0
65,-4,1,0,0
66,-4,1,0,0
67,-4,1,0,0
68,-3,1,0,0
69,-3,1,0,0
70,-3,1,0,0
71,-3,1,0,0
72,-3,1,0,0
73,-3,1,0,0
74,-3,1,0,0
75,-2,1,0,0
76,-2,1,0,0
77,-2,1,0,0
78,-2,1,0,0
79,-2,1,0,0
80,-1,1,0,0
81,-1,1,0,0
82,-1,1,0,0
83,-1,1,0,0
84,-1,1,0,0
85,-1,1,0,0
86,-1,1,0,0
87,-1,1,0,0
88,-1,1,0,0
89,-1,1,0,0
90,-1,1,0,0
91,-1,1,0,0
92,-1,1,0,0
93,-1,1,0,0
94,-2,1,0,0
95,-2,1,0,0
96,-2,1,0,0
97,-2,1,0,0
98,-2,1,0,0
99,-2,1,0,0
100,-3,1,0,0
101,-3,1,0,0
102,-3,1,0,0
103,-3,1,0,0
104,-3,1,0,0
105,-4,1,0,0
106,-4,1,0,0
107,-4,1,0,0
108,-4,1,0,0
109,-4,1,0,0
110,-5,1,0,0
111,-5,1,0,0
112,-5,1,0,0
113,-5,1,0,0
114,-5,1,0,0
115,-5,1,0,0
116,-5,1,0,0
117,-5,1,0,0
118,-5,1,0,0
119,-4,1,0,0
120,-4,1,0,0
121,-4,1,0,0
122,-4,1,0,0
123,-4,1,0,0
124,-4,1,0,0
125,-4,1,0,0
126,-4,1,0,0
127,-3,1,0,0
128,-3,1,0,0
129,-3,1,0,0
130,-3,1,0,0
131,-3,1,0,0
132,-3,1,0,0
133,-3,1,0,0
134,-3,1,0,0
135,-2,1,0,0
136,-2,1,0,0
137,-2,1,0,0
138,-2,1,0,0
139,-2,1,0,0
140,-2,1,0,0
141,-2,1,0,0
142,-2,1,0,0
143,-2,1,0,0
144,-2,1,0,0
145,-2,1,0,0
146,-2,1,0,0
147,-2,1,0,0
148,-2,1,0,0
149,-2,1,0,0
150,-2,1,0,0
151,-2,1,0,0
152,-2,1,0,0
153,-2,1,0,0
154,-2,1,0,0
155,-2,1,0,0
156,-2,1,0,0
157,-2,1,0,0
158,-2,1,0,0
159,-2,1,0,0
160,-2,1,0,0
161,-2,1,0,0
162,-2,1,0,0
163,-2,1,0,0
164,-2,1,0,0
165,-2,1,0,0
166,-2,1,0,0
167,-2,1,0,0
168,-2,1,0,0
169,-2,1,0,0
170,-2,1,0,0
171,-2,1,0,0
172,-2,1,0,0
173,-2,1,0,0
174,-2,1,0,0
175,-2,1,0,0
176,-2,1,0,0
177,-2,1,0,0
178,-2,1,0,0
179,-2,1,0,0
180,-2,1,0,0
181,-2,1,0,0
182,-2,1,0,0
183,-2,1,0,0
184,-2,1,0,0
185,-2,1,0,0
186,-2,1,0,0
187,-2,1,0,0
188,-2,1,0,0
189,-2,1,0,0
190,-2,1,0,0
191,-2,1,0,0
192,-2,1,0,0
193,-2,1,0,0
194,-2,1,0,0
195,-2,1,0,0
196,-2,1,0,0
197,-2,1,0,0
198,-2,1,0,0
199,-2,1,0,0
200,-2,1,0,0
201,-2,1,0,0
202,-2,1,0,0
203,-2,1,0,0
204,-2,1,0,0
205,-3,1,0,0
206,-3,1,0,0
207,-3,1,0,0
208,-3,1,0,0
209,-3,1,0,0
210,-3,1,0,0
211,-3,1,0,0
212,-3,1,0,0
213,-3,1,0,0
214,-4,1,0,0
215,-4,1,0,0
216,-4,1,0,0
217,-4,1,0,0
218,-4,1,0,0
219,-5,1,0,0
220,-5,1,0,0
221,-5,1,0,0
222,-5,1,0,0
223,-5,1,0,0
224,-5,1,0,0
225,-5,1,0,0
226,-5,1,0,0
227,-5,1,0,0
228,-6,1,0,0
229,-6,1,0,0
230,-6,1,0,0
231,-6,1,0,0
232,-6,1,0,0
233,-6,1,0,0
234,-6,1,0,0
235,-6,1,0,0
236,-6,1,0,0
237,-6,1,0,0
238,-6,1,0,0
239,-6,1,0,0
240,-6,1,0,0
241,-6,1,0,0
242,-6,1,0,0
243,-6,1,0,0
244,-6,1,0,0
245,-6,1,0,0
246,-6,1,0,0
247,-6,1,0,0
248,-6,1,0,0
249,-6,1,0,0
250,-6,1,0,0
251,-6,1,0,0
252,-6,1,0,0
253,-6,1,0,0
254,-6,1,0,0
255,-6,1,0,0
256,-6,1,0,0
257,-6,1,0,0
258,-6,1,0,0
259,-6,1,0,0
260,-6,1,0,0
261,-6,1,0,0
262,-6,1,0,0
263,-6,1,0,0
264,-6,1,0,0
265,-6,1,0,0
266,-6,1,0,0
267,-6,1,0,0
268,-5,1,0,0
269,-5,1,0,0
270,-5,1,0,0
271,-5,1,0,0
272,-5,1,0,0
273,-5,1,0,0
274,-5,1,0,0
275,-5,1,0,0
276,-5,1,0,0
277,-5,1,0,0
278,-5,1,0,0
279,-5,1,0,0
280,-5,1,0,0
281,-5,1,0,0
282,-5,1,0,0
283,-5,1,0,0
284,-5,1,0,0
285,-5,1,0,0
286,-5,1,0,0
287,-5,1,0,0
288,-5,1,0,0
289,-5,1,0,0
290,-5,1,0,0
291,-5,1,0,0
292,-5,1,0,0
293,-5,1,0,0
294,-5,1,0,0
295,-5,1,0,0
296,-5,1,0,0
297,-5,1,0,0
298,-5,1,0,0
299,-5,1,0,0
300,-5,1,0,0
301,-5,1,0,0
302,-5,1,0,0
303,-5,1,0,0
304,-5,1,0,0
305,-5,1,0,0
306,-5,1,0,0
307,-5,1,0,0
308,-5,1,0,0
309,-5,1,0,0
310,-5,1,0,0
311,-5,1,0,0
312,-5,1,0,0
313,-5,1,0,0
314,-5,1,0,0
315,-5,1,0,0
316,-5,1,0,0
317,-5,1,0,0
318,-5,1,0,0
319,-5,1,0,0
320,-5,1,0,0
321,-5,1,0,0
322,-5,1,0,0
323,-5,1,0,0
324,-5,1,0,0
325,-5,1,0,0
326,-5,1,0,0
327,-5,1,0,0
328,-5,1,0,0
329,-5,1,0,0
330,-5,1,0,0
331,-5,1,0,0
332,-5,1,0,0
333,-5,1,0,0
334,-5,1,0,0
335,-5,1,0,0
336,-5,1,0,0
337,-5,1,0,0
338,-5,1,0,0
339,-5,1,0,0
340,-5,1,0,0
341,-5,1,0,0
342,-5,1,0,0
343,-5,1,0,0
344,-5,1,0,0
345,-5,1,0,0
346,-5,1,0,0
347,-5,1,0,0
348,-5,1,0,0
349,-5,1,0,0
350,-5,1,0,0
351,-5,1,0,0
352,-5,1,0,0
353,-5,1,0,0
354,-5,1,0,0
355,-5,1,0,0
356,-5,1,0,0
357,-5,1,0,0
358,-5,1,0,0
359,-5,1,0,0
360,-5,1,0,0
361,-5,1,0,0
362,-5,1,0,0
363,-5,1,0,0
364,-5,1,0,0
365,-5,1,0,0
366,-5,1,0,0
367,-5,1,0,0
368,-5,1,0,0
369,-5,1,0,0
370,-5,1,0,0
371,-5,1,0,0
372,-5,1,0,0
373,-5,1,0,0
374,-5,1,0,0
375,-5,1,0,0
376,-5,1,0,0
377,-5,1,0,0
378,-5,1,0,0
379,-5,1,0,0
380,-5,1,0,0
381,-5,1,0,0
382,-5,1,0,0
383,-5,1,0,0
384,-5,1,0,0
385,-5,1,0,0
386,-5,1,0,0
387,-5,1,0,0
388,-5,1,0,0
389,-5,1,0,0
390,-5,1,0,0
391,-5,1,0,0
392,-5,1,0,0
393,-5,1,0,0
394,-5,1,0,0
395,-5,1,0,0
396,-5,1,0,0
397,-5,1,0,0
398,-5,1,0,0
399,-5,1,0,0
400,-5,1,0,0
401,-5,1,0,0
402,-5,1,0,0
403,-5,1,0,0
404,-5,1,0,0
405,-5,1,0,0
406,-5,1,0,0
407,-5,1,0,0
408,-5,1,0,0
409,-5,1,0,0
410,-5,1,0,0
411,-5,1,0,0
412,-5,1,0,0
413,-5,1,0,0
414,-5,1,0,0
415,-5,1,0,0
416,-5,1,0,0
417,-5,1,0,0
418,-5,1,0,0
419,-5,1,0,0
420,-5,1,0,0
421,-5,1,0,0
422,-5,1,0,0
423,-5,1,0,0
424,-5,1,0,0
425,-5,1,0,0
426,-5,1,0,0
427,-5,1,0,0
428,-5,1,0,0
429,-5,1,0,0
430,-5,1,0,0
431,-5,1,0,0
432,-5,1,0,0
433,-5,1,0,0
434,-5,1,0,0
435,-5,1,0,0
436,-5,1,0,0
437,-5,1,0,0
438,-5,1,0,0
439,-5,1,0,0
440,-5,1,0,0
441,-5,1,0,0
442,-5,1,0,0
443,-5,1,0,0
444,-5,1,0,0
445,-5,1,0,0
446,-5,1,0,0
447,-5,1,0,0
448,-5,1,0,0
449,-5,1,0,0
450,-5,1,0,0
451,-5,1,0,0
452,-5,1,0,0
453,-5,1,0,0
454,-5,1,0,0
455,-5,1,0,0
456,-5,1,0,0
457,-5,1,0,0
458,-5,1,0,0
459,-5,1,0,0
460,-5,1,0,0
461,-5,1,0,0
462,-5,1,0,0
463,-5,1,0,0
464,-5,1,0,0
465,-5,1,0,0
466,-5,1,0,0
467,-5,1,0,0
468,-5,1,0,0
469,-5,1,0,0
470,-5,1,0,0
471,-5,1,0,0
472,-5,1,0,0
473,-5,1,0,0
474,-5,1,0,0
475,-5,1,0,0
476,-5,1,0,0
477,-5,1,0,0
478,-5,1,0,0
479,-5,1,0,0
480,-5,1,0,0
481,-5,1,0,0
482,-5,1,0,0
483,-5,1,0,0
484,-5,1,0,0
485,-5,1,0,0
486,-5,1,0,0
487,-5,1,0,0
488,-5,1,0,0
489,-5,1,0,0
490,-5,1,0,0
491,-5,1,0,0
492,-5,1,0,0
493,-5,1,0,0
494,-5,1,0,0
495,-5,1,0,0
496,-5,1,0,0
497,-5,1,0,0
498,-5,1,0,0
499,-5,1,0,0
500,-5,1,0,0
501,-5,1,0,0
502,-5,1,0,0
503,-5,1,0,0
504,-5,1,0,0
505,-5,1,0,0
506,-5,1,0,0
507,-5,1,0,0
508,-5,1,0,0
509,-5,1,0,0
510,-5,1,0,0
511,-5,1,0,0
512,-5,1,0,0
513,-5,1,0,0
514,-5,1,0,0
515,-5,1,0,0
516,-5,1,0,0
517,-5,1,0,0
518,-5,1,0,0
519,-5,1,0,0
520,-5,1,0,0
521,-5,1,0,0
522,-5,1,0,0
523,-5,1,0,0
524,-5,1,0,0
525,-5,1,0,0
526,-5,1,0,0
527,-5,1,0,0
528,-5,1,0,0
529,-5,1,0,0
530,-5,1,0,0
531,-5,1,0,0
532,-5,1,0,0
533,-5,1,0,0
534,-5,1,0,0
535,-5,1,0,0
536,-5,1,0,0
537,-5,1,0,0
538,-5,1,0,0
539,-5,1,0,0
540,-5,1,0,0
541,-5,1,0,0
542,-5,1,0,0
543,-5,1,0,0
544,-5,1,0,0
545,-5,1,0,0
546,-5,1,0,0
547,-5,1,0,0
548,-5,1,0,0
549,-5,1,0,0
550,-5,1,0,0
551,-5,1,0,0
552,-5,1,0,0
553,-5,1,0,0
554,-5,1,0,0
555,-5,1,0,0
556,-5,1,0,0
557,-5,1,0,0
558,-5,1,0,0
559,-5,1,0,0
560,-5,1,0,0
561,-5,1,0,0
562,-5,1,0,0
563,-5,1,0,0
564,-5,1,0,0
565,-5,1,0,0
566,-5,1,0,0
567,-5,1,0,0
568,-5,1,0,0
569,-5,1,0,0
570,-5,1,0,0
571,-5,1,0,0
572,-5,1,0,0
573,-5,1,0,0
574,-5,1,0,0
575,-5,1,0,0
576,-5,1,0,0
577,-5,1,0,0
578,-5,1,0,0
579,-5,1,0,0
580,-5,1,0,0
581,-5,1,0,0
582,-5,1,0,0
583,-5,1,0,0
584,-5,1,0,0
585,-5,1,0,0
586,-5,1,0,0
587,-5,1,0,0
588,-5,1,0,0
589,-5,1,0,0
590,-5,1,0,0
591,-5,1,0,0
592,-5,1,0,0
593,-5,1,0,0
594,-5,1,0,0
595,-5,1,0,0
596,-5,1,0,0
597,-5,1,0,0
598,-5,1,0,0
599,-5,1,0,0
600,-5,1,0,0
601,-5,1,0,0
602,-5,1,0,0
603,-5,1,0,0
604,-5,1,0,0
605,-5,1,0,0
606,-5,1,0,0
607,-5,1,0,0
608,-5,1,0,0
609,-5,1,0,0
610,-5,1,0,0
611,-5,1,0,0
612,-5,1,0,0
613,-5,1,0,0
614,-5,1,0,0
615,-5,1,0,0
616,-5,1,0,0
617,-5,1,0,0
618,-5,1,0,0
619,-5,1,0,0
620,-5,1,0,0
621,-5,1,0,0
622,-5,1,0,0
623,-5,1,0,0
624,-5,1,0,0
625,-5,1,0,0
626,-5,1,0,0
627,-5,1,0,0
628,-5,1,0,0
629,-5,1,0,0
630,-5,1,0,0
631,-5,1,0,0
632,-5,1,0,0
633,-5,1,0,0
634,-5,1,0,0
635,-5,1,0,0
636,-5,1,0,0
637,-5,1,0,0
638,-5,1,0,0
639,-5,1,0,0
640,-5,1,0,0
641,-5,1,0,0
642,-5,1,0,0
643,-5,1,0,0
644,-5,1,0,0
645,-5,1,0,0
646,-5,1,0,0
647,-5,1,0,0
648,-5,1,0,0
649,-5,1,0,0
650,-5,1,0,0
651,-5,1,0,0
652,-5,1,0,0
653,-5,1,0,0
654,-5,1,0,0
655,-5,1,0,0
656,-5,1,0,0
657,-5,1,0,0
658,-5,1,0,0
659,-5,1,0,0
660,-5,1,0,0
661,-5,1,0,0
662,-5,1,0,0
663,-5,1,0,0
664,-5,1,0,0
665,-5,1,0,0
666,-5,1,0,0
667,-5,1,0,0
668,-5,1,0,0
669,-5,1,0,0
670,-5,1,0,0
671,-5,1,0,0
672,-5,1,0,0
673,-5,1,0,0
674,-5,1,0,0
675,-5,1,0,0
676,-5,1,0,0
677,-5,1,0,0
678,-5,1,0,0
679,-5,1,0,0
680,-5,1,0,0
681,-5,1,0,0
682,-5,1,0,0
683,-5,1,0,0
684,-5,1,0,0
685,-5,1,0,0
686,-5,1,0,0
687,-5,1,0,0
688,-5,1,0,0
689,-5,1,0,0
690,-5,1,0,0
691,-5,1,0,0
692,-5,1,0,0
693,-5,1,0,0
694,-5,1,0,0
695,-5,1,0,0
696,-5,1,0,0
697,-5,1,0,0
698,-5,1,0,0
699,-5,1,0,0
700,-5,1,0,0
701,-5,1,0,0
702,-5,1,0,0
703,-5,1,0,0
704,-5,1,0,0
705,-5,1,0,0
706,-5,1,0,0
707,-5,1,0,0
708,-5,1,0,0
709,-5,1,0,0
710,-5,1,0,0
711,-5,1,0,0
712,-5,1,0,0
713,-5,1,0,0
714,-5,1,0,0
715,-5,1,0,0
716,-5,1,0,0
717,-5,1,0,0
718,-5,1,0,0
719,-5,1,0,0
720,-5,1,0,0
721,-5,1,0,0
722,-5,1,0,0
723,-5,1,0,0
724,-5,1,0,0
725,-5,1,0,0
726,-5,1,0,0
727,-5,1,0,0
728,-5,1,0,0
729,-5,1,0,0
730,-5,1,0,0
731,-5,1,0,0
732,-5,1,0,0
733,-5,1,0,0
734,-5,1,0,0
735,-5,1,0,0
736,-5,1,0,0
737,-5,1,0,0
738,-5,1,0,0
739,-5,1,0,0
740,-5,1,0,0
741,-5,1,0,0
742,-5,1,0,0
743,-5,1,0,0
744,-5,1,0,0
745,-5,1,0,0
746,-5,1,0,0
747,-5,1,0,0
748,-5,1,0,0
749,-5,1,0,0
750,-5,1,0,0
751,-5,1,0,0
752,-5,1,0,0
753,-5,1,0,0
754,-5,1,0,0
755,-5,1,0,0
756,-5,1,0,0
757,-5,1,0,0
758,-5,1,0,0
759,-5,1,0,0
760,-5,1,0,0
761,-5,1,0,0
762,-5,1,0,0
763,-5,1,0,0
764,-5,1,0,0
765,-5,1,0,0
766,-5,1,0,0
767,-5,1,0,0
768,-5,1,0,0
769,-5,1,0,0
770,-5,1,0,0
771,-5,1,0,0
772,-5,1,0,0
773,-5,1,0,0
774,-5,1,0,0
775,-5,1,0,0
776,-5,1,0,0
777,-5,1,0,0
778,-5,1,0,0
779,-5,1,0,0
780,-5,1,0,0
781,-5,1,0,0
782,-5,1,0,0
783,-5,1,0,0
784,-5,1,0,0
785,-5,1,0,0
786,-5,1,0,0
787,-5,1,0,0
788,-5,1,0,0
789,-5,1,0,0
790,-5,1,0,0
791,-5,1,0,0
792,-5,1,0,0
793,-5,1,0,0
794,-5,1,0,0
795,-5,1,0,0
796,-5,1,0,0
797,-5,1,0,0
798,-5,1,0,0
799,-5,1,0,0
800,-5,1,0,0
801,-5,1,0,0
802,-5,1,0,0
803,-5,1,0,0
804,-5,1,0,0
805,-5,1,0,0
806,-5,1,0,0
807,-5,1,0,0
808,-5,1,0,0
809,-5,1,0,0
810,-5,1,0,0
811,-5,1,0,0
812,-5,1,0,0
813,-5,1,0,0
814,-5,1,0,0
815,-5,1,0,0
816,-5,1,0,0
817,-5,1,0,0
818,-5,1,0,0
819,-5,1,0,0
820,-5,1,0,0
821,-5,1,0,0
822,-5,1,0,0
823,-5,1,0,0
824,-5,1,0,0
825,-5,1,0,0
826,-5,1,0,0
827,-5,1,0,0
828,-5,1,0,0
829,-5,1,0,0
830,-5,1,0,0
831,-5,1,0,0
832,-5,1,0,0
833,-5,1,0,0
834,-5,1,0,0
835,-5,1,0,0
836,-5,1,0,0
837,-5,1,0,0
838,-5,1,0,0
839,-5,1,0,0
840,-5,1,0,0
841,-5,1,0,0
842,-5,1,0,0
843,-5,1,0,0
844,-5,1,0,0
845,-5,1,0,0
846,-5,1,0,0
847,-5,1,0,0
848,-5,1,0,0
849,-5,1,0,0
850,-5,1,0,0
851,-5,1,0,0
852,-5,1,0,0
853,-5,1,0,0
854,-5,1,0,0
855,-5,1,0,0
856,-5,1,0,0
857,-5,1,0,0
858,-5,1,0,0
859,-5,1,0,0
860,-5,1,0,0
861,-5,1,0,0
862,-5,1,0,0
863,-5,1,0,0
864,-5,1,0,0
865,-5,1,0,0
866,-5,1,0,0
867,-5,1,0,0
868,-5,1,0,0
869,-5,1,0,0
870,-5,1,0,0
871,-5,1,0,0
872,-5,1,0,0
873,-5,1,0,0
874,-5,1,0,0
875,-5,1,0,0
876,-5,1,0,0
877,-5,1,0,0
878,-5,1,0,0
879,-5,1,0,0
880,-5,1,0,0
881,-5,1,0,0
882,-5,1,0,0
883,-5,1,0,0
884,-5,1,0,0
885,-5,1,0,0
886,-5,1,0,0
887,-5,1,0,0
888,-5,1,0,0
889,-5,1,0,0
890,-5,1,0,0
891,-5,1,0,0
892,-5,1,0,0
893,-5,1,0,0
894,-5,1,0,0
895,-5,1,0,0
896,-5,1,0,0
897,-5,1,0,0
898,-5,1,0,0
899,-5,1,0,0
900,-5,1,0,0
901,-5,1,0,0
902,-5,1,0,0
903,-5,1,0,0
904,-5,1,0,0
905,-5,1,0,0
906,-5,1,0,0
907,-5,1,0,0
908,-5,1,0,0
909,-5,1,0,0
910,-5,1,0,0
911,-5,1,0,0
912,-5,1,0,0
913,-5,1,0,0
914,-5,1,0,0
915,-5,1,0,0
916,-5,1,0,0
917,-5,1,0,0
918,-5,1,0,0
919,-5,1,0,0
920,-5,1,0,0
921,-5,1,0,0
922,-5,1,0,0
923,-5,1,0,0
924,-5,1,0,0
925,-5,1,0,0
926,-5,1,0,0
927,-5,1,0,0
928,-5,1,0,0
929,-5,1,0,0
930,-5,1,0,0
931,-5,1,0,0
932,-5,1,0,0
933,-5,1,0,0
934,-5,1,0,0
935,-5,1,0,0
936,-5,1,0,0
937,-5,1,0,0
938,-5,1,0,0
939,-5,1,0,0
940,-5,1,0,0
941,-5,1,0,0
942,-5,1,0,0
943,-5,1,0,0
944,-5,1,0,0
945,-5,1,0,0
946,-5,1,0,0
947,-5,1,0,0
948,-5,1,0,0
949,-5,1,0,0
950,-5,1,0,0
951,-5,1,0,0
952,-5,1,0,0
953,-5,1,0,0
954,-5,1,0,0
955,-5,1,0,0
956,-5,1,0,0
957,-5,1,0,0
958,-5,1,0,0
959,-5,1,0,0
960,-5,1,0,0
961,-5,1,0,0
962,-5,1,0,0
963,-5,1,0,0
964,-5,1,0,0
965,-5,1,0,0
966,-5,1,0,0
967,-5,1,0,0
